Data;(pył zawieszony PM2.5 [jednostka ug/m3]);(dwutlenek azotu [jednostka ug/m3]);(tlenek węgla [jednostka ug/m3]);(benzen [jednostka ug/m3]);(tlenki azotu [jednostka ug/m3]);(tlenek azotu [jednostka ug/m3]);(pył zawieszony PM10 [jednostka ug/m3])
2021-07-21 17:00;6.4;35.2;0.2;0.5;63.6;18.5;16.1
2021-07-21 18:00;7.3;36.6;0.2;0.4;77.8;26.8;15.9
2021-07-21 19:00;8.6;39.6;0.2;0.4;66.9;17.8;18.0
2021-07-21 20:00;9.1;32.9;0.2;0.5;44.6;7.6;18.6
2021-07-21 21:00;9.9;26.2;0.2;0.4;30.2;2.6;17.7
2021-07-21 22:00;10.9;24.1;0.2;0.4;30.2;4.0;18.6
2021-07-21 23:00;11.0;24.8;0.1;0.3;31.1;4.1;17.4
2021-07-22 00:00;12.5;16.1;0.1;0.3;19.1;1.9;18.8
2021-07-22 01:00;12.8;11.1;0.1;0.3;12.8;1.1;18.8
2021-07-22 02:00;12.2;8.1;0.1;0.3;8.9;0.5;17.9
2021-07-22 03:00;11.3;8.4;0.1;0.3;9.3;0.6;17.3
2021-07-22 04:00;10.8;10.2;0.1;0.3;13.2;2.0;17.1
2021-07-22 05:00;11.4;19.6;0.1;0.3;29.7;6.5;17.6
2021-07-22 06:00;11.7;33.3;0.2;0.3;68.7;23.1;19.0
2021-07-22 07:00;11.5;37.2;0.2;0.5;82.0;29.3;19.2
2021-07-22 08:00;9.9;26.7;0.2;0.4;59.0;21.0;17.6
2021-07-22 09:00;8.9;26.5;0.2;0.3;60.8;22.3;16.5
2021-07-22 10:00;7.9;26.0;0.2;0.3;60.1;22.2;15.5
2021-07-22 11:00;7.0;26.6;0.2;0.3;52.1;16.7;14.0
2021-07-22 12:00;6.8;29.3;0.2;0.3;65.1;23.3;13.8
2021-07-22 13:00;6.5;29.8;0.2;0.3;49.9;13.1;13.4
2021-07-22 14:00;5.6;29.9;0.2;0.3;56.2;17.1;12.6
2021-07-22 15:00;5.4;33.4;0.2;0.4;65.9;21.2;12.5
2021-07-22 16:00;5.8;37.5;0.2;0.4;66.1;18.6;13.6
2021-07-22 17:00;6.8;40.1;0.2;0.4;69.2;19.0;14.9
2021-07-22 18:00;7.0;36.8;0.2;0.4;53.7;11.0;13.9
2021-07-22 19:00;7.7;41.9;0.2;0.4;61.9;13.0;14.7
2021-07-22 20:00;9.0;38.5;0.3;0.4;50.5;7.8;15.5
2021-07-22 21:00;12.7;24.5;0.2;0.6;27.9;2.2;20.7
2021-07-22 22:00;11.9;26.7;0.2;0.5;32.0;3.4;18.3
2021-07-22 23:00;12.4;26.0;0.2;0.5;33.9;5.1;18.3
2021-07-23 00:00;13.0;16.8;0.2;0.4;19.3;1.7;19.0
2021-07-23 01:00;13.2;14.0;0.2;0.6;14.9;0.5;18.3
2021-07-23 02:00;12.4;9.6;0.1;0.4;10.6;0.7;17.2
2021-07-23 03:00;12.8;11.1;0.1;0.4;12.5;0.9;17.7
2021-07-23 04:00;13.6;18.0;0.1;0.4;23.8;3.8;18.9
2021-07-23 05:00;13.8;21.3;0.2;0.4;30.7;6.1;19.3
2021-07-23 06:00;14.2;30.1;0.2;0.5;67.8;24.6;20.1
2021-07-23 07:00;15.6;40.1;0.3;0.5;112.6;47.2;22.8
2021-07-23 08:00;14.7;40.7;0.3;0.7;109.9;45.2;24.6
2021-07-23 09:00;12.8;50.7;0.4;0.6;143.1;60.3;28.6
2021-07-23 10:00;10.1;53.5;0.4;1.3;145.0;59.6;24.2
2021-07-23 11:00;7.3;41.0;0.2;0.6;95.2;35.4;17.4
2021-07-23 12:00;7.5;39.4;0.2;0.7;78.9;25.7;19.0
2021-07-23 13:00;8.2;58.4;0.3;0.4;127.8;45.2;19.9
2021-07-23 14:00;7.8;44.6;0.2;0.4;88.4;28.5;18.3
2021-07-23 15:00;8.1;78.1;0.4;0.5;166.2;57.4;19.2
2021-07-23 16:00;7.5;54.5;0.3;0.6;112.4;37.8;19.3
2021-07-23 17:00;6.9;42.1;0.2;0.4;75.3;21.7;16.1
2021-07-23 18:00;7.1;37.4;0.2;0.4;57.6;13.2;16.0
2021-07-23 19:00;8.6;29.4;0.2;0.5;34.2;3.1;17.3
2021-07-23 20:00;11.9;43.7;0.3;0.4;66.6;14.9;22.1
2021-07-23 21:00;22.0;76.5;0.5;1.1;118.4;27.3;34.0
2021-07-23 22:00;25.3;65.3;0.5;0.9;78.9;8.9;33.4
2021-07-23 23:00;27.1;46.1;0.5;1.3;54.2;5.3;35.2
2021-07-24 00:00;22.4;25.9;0.3;1.0;30.1;2.8;27.8
2021-07-24 01:00;21.9;26.3;0.3;0.8;38.4;7.9;27.2
2021-07-24 02:00;20.8;23.9;0.3;0.9;31.5;4.9;25.6
2021-07-24 03:00;17.7;14.4;0.2;0.7;16.7;1.5;22.5
2021-07-24 04:00;15.4;10.9;0.2;0.7;13.3;1.6;19.7
2021-07-24 05:00;14.0;10.4;0.1;0.5;15.6;3.4;18.3
2021-07-24 06:00;13.3;11.6;0.1;0.5;25.3;9.0;18.3
2021-07-24 07:00;12.7;19.9;0.2;1.0;43.9;15.7;19.1
2021-07-24 08:00;9.0;15.0;0.2;0.5;30.2;10.0;18.1
2021-07-24 09:00;6.6;17.6;0.2;0.5;39.6;14.3;13.2
2021-07-24 10:00;5.6;17.5;0.2;0.5;35.8;11.9;11.2
2021-07-24 11:00;5.8;25.0;0.2;0.4;48.1;15.1;13.1
2021-07-24 12:00;6.0;17.5;0.2;0.5;33.3;10.3;12.6
2021-07-24 13:00;6.7;19.2;0.2;0.4;35.4;10.6;14.3
2021-07-24 14:00;6.7;17.1;0.2;0.3;31.5;9.4;14.7
2021-07-24 15:00;6.7;13.1;0.1;0.4;22.8;6.3;12.8
2021-07-24 16:00;7.2;9.2;0.1;0.3;14.3;3.3;13.2
2021-07-24 17:00;7.6;13.7;0.1;0.3;22.1;5.5;14.0
2021-07-24 18:00;9.0;11.0;0.2;0.3;14.1;2.0;16.0
2021-07-24 19:00;11.8;13.7;0.2;0.4;16.7;2.0;18.7
2021-07-24 20:00;12.2;13.2;0.2;0.4;15.5;1.5;20.0
2021-07-24 21:00;13.4;13.8;0.2;0.5;17.9;2.7;22.7
2021-07-24 22:00;13.3;12.3;0.2;0.5;15.6;2.1;20.8
2021-07-24 23:00;13.0;11.0;0.2;0.4;12.7;1.1;19.7
2021-07-25 00:00;14.3;16.1;0.2;0.5;16.9;0.5;19.8
2021-07-25 01:00;14.0;12.2;0.2;0.5;13.5;0.8;19.7
2021-07-25 02:00;13.7;8.9;0.2;0.4;10.0;0.7;19.0
2021-07-25 03:00;14.0;7.8;0.2;0.4;8.7;0.5;19.1
2021-07-25 04:00;13.9;5.9;0.2;0.4;7.0;0.7;19.3
2021-07-25 05:00;13.8;5.8;0.2;0.3;7.0;0.7;19.3
2021-07-25 06:00;13.3;6.0;0.2;0.4;7.3;0.9;18.4
2021-07-25 07:00;10.4;7.3;0.2;0.4;11.7;2.8;15.8
2021-07-25 08:00;9.4;5.7;0.2;0.3;10.2;2.9;15.4
2021-07-25 09:00;9.4;5.6;0.2;0.3;12.1;4.2;18.7
2021-07-25 10:00;7.2;8.3;0.2;0.3;15.3;4.5;14.1
2021-07-25 11:00;6.4;8.3;0.2;0.3;20.7;8.1;13.5
2021-07-25 12:00;6.0;14.3;0.2;0.8;25.9;7.6;14.9
2021-07-25 13:00;6.7;12.3;0.2;0.3;21.4;5.9;15.1
2021-07-25 14:00;7.9;7.5;0.2;0.3;10.4;1.9;15.6
2021-07-25 15:00;9.2;13.5;0.2;0.3;19.5;3.9;24.4
2021-07-25 16:00;12.6;24.7;0.3;0.5;37.9;8.6;20.2
2021-07-25 17:00;13.9;34.2;0.4;0.4;64.7;19.9;18.9
2021-07-25 18:00;13.6;33.0;0.3;0.5;56.0;15.0;20.0
2021-07-25 19:00;15.2;48.4;0.5;0.7;112.8;42.0;22.9
2021-07-25 20:00;12.9;20.8;0.2;0.9;30.1;6.1;17.9
2021-07-25 21:00;12.8;16.8;0.2;0.5;21.5;3.0;17.4
2021-07-25 22:00;12.9;10.1;0.2;0.5;12.9;1.8;17.5
2021-07-25 23:00;12.6;11.6;0.2;0.4;13.7;1.3;17.2
2021-07-26 00:00;12.6;10.4;0.2;0.3;19.5;5.9;17.7
2021-07-26 01:00;14.8;19.3;0.2;0.4;27.6;5.4;19.6
2021-07-26 02:00;14.7;26.4;0.2;0.5;33.5;4.6;19.5
2021-07-26 03:00;15.4;19.8;0.2;0.4;28.9;5.9;20.9
2021-07-26 04:00;15.5;12.0;0.2;0.4;18.5;4.3;20.9
2021-07-26 05:00;15.0;10.6;0.2;0.3;14.5;2.5;19.0
2021-07-26 06:00;17.9;53.8;0.4;0.6;133.1;51.8;22.0
2021-07-26 07:00;17.7;43.5;0.4;0.6;118.8;49.1;22.5
2021-07-26 08:00;17.2;39.0;0.4;0.6;125.8;56.6;24.5
2021-07-26 09:00;12.9;20.0;0.2;0.5;41.1;13.7;21.1
2021-07-26 10:00;11.6;17.2;0.2;0.4;32.7;10.1;21.9
2021-07-26 11:00;12.9;16.2;0.2;0.4;28.3;7.8;25.9
2021-07-26 12:00;12.6;25.4;0.2;0.6;47.6;14.5;24.6
2021-07-26 13:00;12.9;22.4;0.2;0.5;41.0;12.1;25.0
2021-07-26 14:00;12.7;29.8;0.3;0.4;53.0;15.1;23.8
2021-07-26 15:00;13.7;26.4;0.3;0.4;44.3;11.7;23.2
2021-07-26 16:00;13.8;17.6;0.2;0.4;27.6;6.5;24.4
2021-07-26 17:00;13.8;18.8;0.2;0.3;29.1;6.7;22.6
2021-07-26 18:00;16.2;29.8;0.3;0.4;45.0;9.9;25.5
2021-07-26 19:00;17.6;22.6;0.3;0.4;28.6;3.9;28.5
2021-07-26 20:00;18.5;27.4;0.3;0.4;32.8;3.5;31.6
2021-07-26 21:00;22.1;35.0;0.4;0.5;37.9;1.9;39.5
2021-07-26 22:00;22.8;19.1;0.3;0.8;21.1;1.3;32.0
2021-07-26 23:00;23.6;20.3;0.3;0.6;22.5;1.4;34.0
2021-07-27 00:00;21.4;13.7;0.2;0.6;15.3;1.0;31.9
2021-07-27 01:00;21.8;13.0;0.2;0.6;14.5;1.0;29.5
2021-07-27 02:00;20.6;12.6;0.2;0.6;15.7;2.0;27.6
2021-07-27 03:00;17.2;5.4;0.2;0.5;6.0;0.4;24.7
2021-07-27 04:00;22.4;19.9;0.2;0.4;26.0;4.0;30.4
2021-07-27 05:00;23.9;29.8;0.3;0.5;43.4;8.8;31.4
2021-07-27 06:00;21.6;39.8;0.3;0.6;81.8;27.4;29.7
2021-07-27 07:00;20.8;56.8;0.4;0.5;150.9;61.4;31.1
2021-07-27 08:00;18.4;32.4;0.3;0.6;60.1;18.0;30.9
2021-07-27 09:00;14.1;27.2;0.3;0.5;53.3;17.1;27.8
2021-07-27 10:00;13.2;34.0;0.3;0.4;67.9;22.1;25.5
2021-07-27 11:00;13.6;45.7;0.3;0.5;92.0;30.2;24.2
2021-07-27 12:00;13.2;48.3;0.3;0.7;99.7;33.5;26.2
2021-07-27 13:00;11.5;41.5;0.3;0.6;86.2;29.2;20.3
2021-07-27 14:00;10.9;45.1;0.3;0.4;65.8;13.5;19.7
2021-07-27 15:00;12.2;38.8;0.3;0.6;67.6;18.8;23.2
2021-07-27 16:00;11.5;18.9;0.2;0.5;34.6;10.3;20.6
2021-07-27 17:00;7.5;16.3;0.2;0.4;23.0;4.4;13.8
2021-07-27 18:00;8.4;29.8;0.2;0.4;42.5;8.3;16.5
2021-07-27 19:00;8.3;23.8;0.2;0.5;38.8;9.8;14.7
2021-07-27 20:00;11.2;36.4;0.3;0.5;53.1;10.9;29.1
2021-07-27 21:00;12.4;25.7;0.3;0.5;30.1;2.9;18.6
2021-07-27 22:00;13.9;20.2;0.3;0.6;24.0;2.5;19.0
2021-07-27 23:00;14.2;17.6;0.2;0.6;21.6;2.6;18.9
2021-07-28 00:00;12.9;9.1;0.2;0.5;10.1;0.6;16.7
2021-07-28 01:00;12.2;6.4;0.2;0.4;7.6;0.8;15.9
2021-07-28 02:00;12.2;5.4;0.1;0.4;6.4;0.7;16.0
2021-07-28 03:00;11.6;3.5;0.1;0.4;4.3;0.5;15.4
2021-07-28 04:00;11.5;5.3;0.1;0.3;7.4;1.3;15.5
2021-07-28 05:00;11.5;6.9;0.1;0.3;8.8;1.2;16.0
2021-07-28 06:00;10.0;12.2;0.2;0.4;17.7;3.6;14.6
2021-07-28 07:00;8.3;19.3;0.2;0.4;29.9;6.9;14.8
2021-07-28 08:00;7.5;19.4;0.2;0.4;35.5;10.5;18.2
2021-07-28 09:00;11.0;14.1;0.2;0.5;25.2;7.3;69.5
2021-07-28 10:00;8.1;18.9;0.2;0.4;37.4;12.1;22.4
2021-07-28 11:00;8.9;24.9;0.2;0.4;51.1;17.1;23.1
2021-07-28 12:00;8.5;26.2;0.2;0.3;52.8;17.3;22.4
2021-07-28 13:00;8.6;27.4;0.2;0.4;55.2;18.2;23.0
2021-07-28 14:00;10.7;47.2;0.3;0.4;99.4;34.1;28.3
2021-07-28 15:00;21.8;65.6;0.4;0.5;113.3;31.1;44.6
2021-07-28 16:00;7.6;29.0;0.2;0.5;45.5;10.7;16.9
2021-07-28 17:00;7.3;42.8;0.3;0.4;72.5;19.4;16.4
2021-07-28 18:00;8.6;27.8;0.2;0.4;38.1;6.7;17.6
2021-07-28 19:00;9.9;25.3;0.2;0.4;29.5;2.7;20.4
2021-07-28 20:00;13.1;35.2;0.3;0.5;42.6;4.8;23.3
2021-07-28 21:00;14.3;30.7;0.4;0.8;38.5;5.1;20.9
2021-07-28 22:00;15.6;28.7;0.4;0.8;39.3;6.9;21.3
2021-07-28 23:00;14.7;17.4;0.3;0.8;24.4;4.6;19.9
2021-07-29 00:00;14.4;10.7;0.2;0.6;17.5;4.5;20.0
2021-07-29 01:00;14.9;9.3;0.2;0.6;12.9;2.3;20.3
2021-07-29 02:00;12.0;4.4;0.2;0.4;7.1;1.7;16.4
2021-07-29 03:00;12.2;6.0;0.1;0.3;9.1;2.0;16.3
2021-07-29 04:00;13.1;11.2;0.2;0.3;16.2;3.2;16.8
2021-07-29 05:00;15.6;18.5;0.2;0.3;28.5;6.5;19.5
2021-07-29 06:00;18.0;30.5;0.3;0.4;63.1;21.2;22.6
2021-07-29 07:00;18.1;30.2;0.2;0.3;59.6;19.2;23.2
2021-07-29 08:00;11.8;24.9;0.2;0.3;47.1;14.5;16.5
2021-07-29 09:00;9.6;27.2;0.2;0.3;51.4;15.7;14.6
2021-07-29 10:00;8.9;28.8;0.2;0.4;61.0;21.0;14.2
2021-07-29 11:00;7.2;28.6;0.2;0.3;55.8;17.7;12.5
2021-07-29 12:00;7.0;29.9;0.2;0.3;54.4;16.0;12.4
2021-07-29 13:00;6.5;33.3;0.2;0.3;63.9;19.9;13.1
2021-07-29 14:00;7.1;40.9;0.2;0.4;67.3;17.2;12.8
2021-07-29 15:00;10.7;44.7;0.3;0.4;79.5;22.7;16.5
2021-07-29 16:00;8.9;46.3;0.3;0.4;72.8;17.2;14.2
2021-07-29 17:00;5.5;47.1;0.2;0.4;74.0;17.6;11.1
2021-07-29 18:00;5.5;39.8;0.2;0.5;54.1;9.3;11.2
2021-07-29 19:00;7.1;41.2;0.3;0.4;48.0;4.4;13.3
2021-07-29 20:00;10.1;39.0;0.3;0.4;43.5;3.0;20.8
2021-07-29 21:00;13.8;45.2;0.4;0.6;47.1;1.2;23.8
2021-07-29 22:00;17.6;32.7;0.3;0.9;35.5;1.8;25.8
2021-07-29 23:00;18.0;22.9;0.3;0.8;23.2;0.2;24.5
2021-07-30 00:00;19.2;19.4;0.3;1.1;20.8;0.9;25.0
2021-07-30 01:00;19.0;16.4;0.3;1.1;18.4;1.3;24.4
2021-07-30 02:00;18.6;9.8;0.2;0.8;10.6;0.5;23.4
2021-07-30 03:00;21.0;11.7;0.2;1.1;12.7;0.6;26.4
2021-07-30 04:00;20.2;15.0;0.2;1.1;19.9;3.2;26.1
2021-07-30 05:00;17.8;14.9;0.3;1.1;19.5;3.0;23.0
2021-07-30 06:00;15.6;20.0;0.2;0.9;32.5;8.1;21.9
2021-07-30 07:00;12.3;20.2;0.2;0.6;40.9;13.4;20.3
2021-07-30 08:00;9.9;23.8;0.3;0.6;50.9;17.7;18.7
2021-07-30 09:00;7.5;20.9;0.2;0.6;39.1;11.9;17.3
2021-07-30 10:00;5.6;30.7;0.2;0.4;62.3;20.5;15.0
2021-07-30 11:00;5.6;39.5;0.3;0.5;77.0;24.4;13.8
2021-07-30 12:00;5.4;42.7;0.2;0.4;82.2;25.8;12.0
2021-07-30 13:00;4.8;49.1;0.3;0.5;96.2;30.7;11.0
2021-07-30 14:00;4.8;48.2;0.3;0.5;90.6;27.6;11.7
2021-07-30 15:00;4.8;48.1;0.3;0.4;88.6;26.4;11.6
2021-07-30 16:00;4.9;48.4;0.3;0.5;90.6;27.5;11.1
2021-07-30 17:00;5.2;39.2;0.2;0.5;70.4;20.3;12.4
2021-07-30 18:00;5.9;27.5;0.2;0.5;44.0;10.8;12.4
2021-07-30 19:00;7.7;31.4;0.2;0.4;37.5;4.0;16.7
2021-07-30 20:00;10.4;63.0;0.4;0.6;97.6;22.6;21.0
2021-07-30 21:00;13.8;76.8;0.5;1.4;95.0;11.9;26.8
2021-07-30 22:00;22.6;47.9;0.5;1.1;58.2;6.7;35.1
2021-07-30 23:00;24.1;38.6;0.6;1.8;49.3;6.9;34.0
2021-07-31 00:00;19.4;27.0;0.4;1.3;33.7;4.4;26.1
2021-07-31 01:00;18.2;19.8;0.3;0.8;22.5;1.7;23.7
2021-07-31 02:00;19.4;14.7;0.3;1.0;16.0;0.9;25.5
2021-07-31 03:00;15.4;8.6;0.2;0.8;8.7;0.1;20.2
2021-07-31 04:00;15.4;10.8;0.2;0.6;10.9;0.1;20.0
2021-07-31 05:00;14.6;8.2;0.2;0.5;8.9;0.5;19.5
2021-07-31 06:00;12.0;6.7;0.2;0.4;7.7;0.6;17.4
2021-07-31 07:00;10.2;7.4;0.2;0.4;10.3;1.9;15.4
2021-07-31 08:00;9.7;8.6;0.2;0.4;14.4;3.8;16.2
2021-07-31 09:00;8.0;13.3;0.2;0.4;22.1;5.8;15.7
2021-07-31 10:00;8.5;22.6;0.3;0.4;40.1;11.4;17.7
2021-07-31 11:00;19.3;20.2;0.2;0.4;31.8;7.6;58.3
2021-07-31 12:00;9.0;21.8;0.2;0.4;34.2;8.1;12.5
2021-07-31 13:00;10.2;32.2;0.3;0.4;53.4;13.8;13.8
2021-07-31 14:00;10.7;29.3;0.3;0.5;45.8;10.8;14.2
2021-07-31 15:00;11.3;32.0;0.3;0.4;49.7;11.6;14.8
2021-07-31 16:00;9.8;19.8;0.2;0.5;27.6;5.1;13.4
2021-07-31 17:00;5.9;11.5;0.2;0.4;19.0;4.9;9.5
2021-07-31 18:00;7.2;9.4;0.2;0.4;15.7;4.1;11.0
2021-07-31 19:00;8.2;18.2;0.2;0.3;27.2;5.9;12.2
2021-07-31 20:00;14.1;23.1;0.3;0.4;31.2;5.3;18.3
2021-07-31 21:00;15.3;28.5;0.3;0.8;35.7;4.7;19.6
2021-07-31 22:00;13.5;18.9;0.3;0.7;23.0;2.6;17.7
2021-07-31 23:00;15.4;18.9;0.3;0.8;24.1;3.4;19.6
2021-08-01 00:00;14.7;13.6;0.3;0.6;17.4;2.5;18.9
2021-08-01 01:00;12.7;12.6;0.2;0.5;14.6;1.3;16.7
2021-08-01 02:00;11.0;8.3;0.2;0.5;9.8;1.0;14.8
2021-08-01 03:00;10.4;7.0;0.2;0.4;7.8;0.5;14.2
2021-08-01 04:00;10.2;6.8;0.2;0.4;7.6;0.5;14.2
2021-08-01 05:00;10.2;7.5;0.2;0.4;9.9;1.6;14.2
2021-08-01 06:00;9.8;5.5;0.2;0.3;7.5;1.3;13.9
2021-08-01 07:00;8.6;4.4;0.2;0.4;7.9;2.3;13.0
2021-08-01 08:00;8.3;4.2;0.2;0.3;10.5;4.1;13.6
2021-08-01 09:00;8.6;7.7;0.2;0.3;17.4;6.3;14.7
2021-08-01 10:00;9.4;9.6;0.2;0.3;20.0;6.8;14.8
2021-08-01 11:00;9.1;5.9;0.2;0.3;14.1;5.4;14.8
2021-08-01 12:00;8.7;7.8;0.2;0.3;16.1;5.4;14.4
2021-08-01 13:00;9.3;10.5;0.2;0.3;21.3;7.0;14.5
2021-08-01 14:00;8.7;10.3;0.2;0.3;23.1;8.4;13.5
2021-08-01 15:00;8.0;12.2;0.2;0.4;23.0;7.0;13.4
2021-08-01 16:00;6.1;12.7;0.2;0.3;23.3;6.9;11.8
2021-08-01 17:00;4.8;14.8;0.2;0.4;22.7;5.2;9.4
2021-08-01 18:00;5.2;12.7;0.2;0.3;15.2;1.7;10.0
2021-08-01 19:00;8.2;30.9;0.3;0.5;41.0;6.6;12.4
2021-08-01 20:00;7.2;21.5;0.2;0.4;36.5;9.8;10.8
2021-08-01 21:00;8.3;25.7;0.2;0.3;39.7;9.1;11.8
2021-08-01 22:00;7.1;21.7;0.3;0.4;36.6;9.7;10.5
2021-08-01 23:00;6.9;12.8;0.2;0.3;16.7;2.6;10.3
2021-08-02 00:00;7.0;6.7;0.1;0.3;9.5;1.8;10.4
2021-08-02 01:00;5.6;2.7;0.1;0.2;5.5;1.8;9.0
2021-08-02 02:00;4.9;3.7;0.1;0.2;6.5;1.8;8.3
2021-08-02 03:00;2.5;4.1;0.1;0.2;6.6;1.6;5.7
2021-08-02 04:00;4.1;7.1;0.1;0.3;12.1;3.2;7.4
2021-08-02 05:00;5.1;15.4;0.1;0.2;27.4;7.8;8.9
2021-08-02 06:00;3.7;30.9;0.2;0.4;75.5;29.1;7.3
2021-08-02 07:00;6.3;33.8;0.2;0.3;74.0;26.3;10.1
2021-08-02 08:00;7.9;28.5;0.2;0.3;56.0;17.9;12.1
2021-08-02 09:00;12.8;31.9;0.2;0.3;67.2;23.0;17.6
2021-08-02 10:00;18.4;35.5;0.3;0.6;86.8;33.5;24.0
2021-08-02 11:00;14.9;35.3;0.3;0.5;87.4;34.0;22.9
2021-08-02 12:00;12.3;36.6;0.3;0.6;86.2;32.4;21.4
2021-08-02 13:00;9.9;38.0;0.3;0.6;89.8;33.7;18.9
2021-08-02 14:00;8.7;36.8;0.2;0.5;74.9;24.8;16.8
2021-08-02 15:00;7.0;48.1;0.3;0.4;94.0;29.9;14.1
2021-08-02 16:00;6.3;43.4;0.2;0.7;77.8;22.5;12.9
2021-08-02 17:00;3.9;32.1;0.2;0.4;51.6;12.7;9.8
2021-08-02 18:00;4.1;41.2;0.2;0.3;62.4;13.8;10.0
2021-08-02 19:00;6.1;41.1;0.2;0.4;60.1;12.4;12.9
2021-08-02 20:00;10.5;32.7;0.2;0.4;37.5;3.1;16.6
2021-08-02 21:00;13.0;28.8;0.2;0.5;38.4;6.2;19.8
2021-08-02 22:00;12.1;23.4;0.2;0.5;29.4;3.9;17.1
2021-08-02 23:00;10.6;15.9;0.2;0.5;21.4;3.5;15.2
